sep=^
Task ID^Storage Interval^Operator ID^Message Length (secs)^Start Time^Stop Time^Threshold Method^Duration^Station Name^All Single Channels^Location (lat)^Location (lon)^Antenna^Polarization
28238^1 hours^DESKTOP-5NOI69V^15^29-08-2023 09:43:42 AM^29-08-2023 02:43:55 PM^Noise Riding 30 dB^Fixed: 5 hours^Chaiyaphum^No^15.788741^102.028173^Vertical Ref^Vertical

Band #^Start Frequency (MHz)^Stop Frequency (MHz)^Bandwidth (kHz)
1^756.000000^2690.000000^600.00000

Channel No.^Frequency (MHz)^Time of Day^Occupancy (%)^Field Strength (dBuV/m)
88^808.200000^10:43:42 AM^0^---
88^808.200000^11:43:42 AM^0^---
88^808.200000^12:43:42 PM^0^---
88^808.200000^01:43:42 PM^0^---
88^808.200000^02:43:42 PM^0^---
89^808.800000^10:43:42 AM^0^---
89^808.800000^11:43:42 AM^0^---
89^808.800000^12:43:42 PM^0^---
89^808.800000^01:43:42 PM^0^---
89^808.800000^02:43:42 PM^0^---
90^809.400000^10:43:42 AM^0^---
90^809.400000^11:43:42 AM^0^---
90^809.400000^12:43:42 PM^0^---
90^809.400000^01:43:42 PM^0^---
90^809.400000^02:43:42 PM^0^---
91^810.000000^10:43:42 AM^0^---
91^810.000000^11:43:42 AM^0^---
91^810.000000^12:43:42 PM^0^---
91^810.000000^01:43:42 PM^0^---
91^810.000000^02:43:42 PM^0^---
92^810.600000^10:43:42 AM^0^---
92^810.600000^11:43:42 AM^0^---
92^810.600000^12:43:42 PM^0^---
92^810.600000^01:43:42 PM^0^---
92^810.600000^02:43:42 PM^0^---
93^811.200000^10:43:42 AM^0^---
93^811.200000^11:43:42 AM^0^---
93^811.200000^12:43:42 PM^0^---
93^811.200000^01:43:42 PM^0^---
93^811.200000^02:43:42 PM^0^---
94^811.800000^10:43:42 AM^0^---
94^811.800000^11:43:42 AM^0^---
94^811.800000^12:43:42 PM^0^---
94^811.800000^01:43:42 PM^0^---
94^811.800000^02:43:42 PM^0^---
95^812.400000^10:43:42 AM^0^---
95^812.400000^11:43:42 AM^0^---
95^812.400000^12:43:42 PM^0^---
95^812.400000^01:43:42 PM^0^---
95^812.400000^02:43:42 PM^0^---
96^813.000000^10:43:42 AM^0^---
96^813.000000^11:43:42 AM^0^---
96^813.000000^12:43:42 PM^0^---
96^813.000000^01:43:42 PM^0^---
96^813.000000^02:43:42 PM^0^---
97^813.600000^10:43:42 AM^0^---
97^813.600000^11:43:42 AM^0^---
97^813.600000^12:43:42 PM^0^---
97^813.600000^01:43:42 PM^0^---
97^813.600000^02:43:42 PM^0^---
98^814.200000^10:43:42 AM^0^---
98^814.200000^11:43:42 AM^0^---
98^814.200000^12:43:42 PM^0^---
98^814.200000^01:43:42 PM^0^---
98^814.200000^02:43:42 PM^0^---
99^814.800000^10:43:42 AM^0^---
99^814.800000^11:43:42 AM^0^---
99^814.800000^12:43:42 PM^0^---
99^814.800000^01:43:42 PM^0^---
99^814.800000^02:43:42 PM^0^---
100^815.400000^10:43:42 AM^0^---
100^815.400000^11:43:42 AM^0^---
100^815.400000^12:43:42 PM^0^---
100^815.400000^01:43:42 PM^0^---
100^815.400000^02:43:42 PM^0^---
101^816.000000^10:43:42 AM^0^---
101^816.000000^11:43:42 AM^0^---
101^816.000000^12:43:42 PM^0^---
101^816.000000^01:43:42 PM^0^---
101^816.000000^02:43:42 PM^0^---
102^816.600000^10:43:42 AM^0^---
102^816.600000^11:43:42 AM^0^---
102^816.600000^12:43:42 PM^0^---
102^816.600000^01:43:42 PM^0^---
102^816.600000^02:43:42 PM^0^---
103^817.200000^10:43:42 AM^0^---
103^817.200000^11:43:42 AM^0^---
103^817.200000^12:43:42 PM^0^---
103^817.200000^01:43:42 PM^0^---
103^817.200000^02:43:42 PM^0^---
104^817.800000^10:43:42 AM^0^---
104^817.800000^11:43:42 AM^0^---
104^817.800000^12:43:42 PM^0^---
104^817.800000^01:43:42 PM^0^---
104^817.800000^02:43:42 PM^0^---
105^818.400000^10:43:42 AM^0^---
105^818.400000^11:43:42 AM^0^---
105^818.400000^12:43:42 PM^0^---
105^818.400000^01:43:42 PM^0^---
105^818.400000^02:43:42 PM^0^---
